"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
232.5,5847.87678862038,5878.16885,5274.6379515,6290.26853725,1015.63058575,22.39503381875,0.109523438405782
233.5,5870.27182243912,5899.867265,5282.805189375,6309.858784625,1027.05359525,22.39503381875,0.109523438405782
234.5,5892.66685625788,5923.73154,5287.64875025,6335.249813,1047.60106275,22.39503381875,0.109523438405782
235.5,5915.06189007662,5948.7408,5297.979857625,6360.340072,1062.360214375,22.39503381875,0.109523438405782
236.5,5937.45692389538,5977.238025,5305.495316875,6383.1909125,1077.695595625,22.39503381875,0.109523438405782
237.5,5959.85195771413,6004.97835,5312.04753675,6406.7913525,1094.74381575,22.39503381875,0.109523438405782
238.5,5982.24699153287,6029.18145,5318.510584125,6437.3655555,1118.854971375,22.39503381875,0.109523438405782
239.5,6004.64202535163,6054.44685,5325.409534,6468.12138875,1142.71185475,22.39503381875,0.109523438405782
240.5,6027.03705917037,6079.967025,5331.8734725,6502.664127,1170.7906545,22.39503381875,0.109523438405782
241.5,6049.43209298912,6100.70175,5338.50248875,6540.175145,1201.67265625,22.39503381875,0.109523438405782
242.5,6071.82712680788,6121.188735,5346.509780625,6579.0015875,1232.491806875,22.39503381875,0.109523438405782
243.5,6094.22216062662,6139.758125,5354.0844945,6617.6567125,1263.572218,22.39503381875,0.109523438405782
244.5,6122.13116223149,6163.67335,5395.0571445,6642.27781775,1247.22067325,33.422969390975,0.06306965485295
245.5,6155.55413162246,6195.0807,5469.2338725,6647.0480155,1177.814143,33.422969390975,0.06306965485295
246.5,6188.97710101344,6227.256825,5541.31890125,6653.81288125,1112.49398,33.422969390975,0.06306965485295
247.5,6222.40007040441,6258.1251,5618.3840565,6659.1873535,1040.803297,33.422969390975,0.06306965485295
248.5,6255.82303979539,6288.438175,5690.38046,6665.6883175,975.3078575,33.422969390975,0.06306965485295
249.5,6289.24600918636,6318.104625,5764.5816365,6672.86367075,908.282034250001,33.422969390975,0.06306965485295
250.5,6322.66897857734,6347.924375,5836.9262415,6678.696553,841.7703115,33.422969390975,0.06306965485295
251.5,6356.09194796831,6377.656575,5909.51435175,6688.387416125,778.873064375,33.422969390975,0.06306965485295
252.5,6389.51491735929,6406.687475,5982.5817885,6694.77859625,712.19680775,33.422969390975,0.06306965485295
253.5,6422.93788675026,6436.51835,6052.673353,6704.84536775,652.172014750001,33.422969390975,0.06306965485295
254.5,6456.36085614124,6468.232875,6122.7121535,6715.749882375,593.037728875001,33.422969390975,0.06306965485295
255.5,6489.78382553221,6497.897325,6191.7914925,6730.545990375,538.754497875002,33.422969390975,0.06306965485295
256.5,6523.20679492319,6531.710875,6258.713205,6743.149521875,484.436316875,33.422969390975,0.06306965485295
257.5,6556.62976431416,6564.092875,6322.56713,6757.527582625,434.960452625,33.422969390975,0.06306965485295
258.5,6590.05273370514,6596.4648,6386.741905,6775.5568275,388.8149225,33.422969390975,0.06306965485295
259.5,6623.47570309611,6627.193175,6440.49536375,6795.91358375,355.41822,33.422969390975,0.06306965485295
260.5,6656.89867248709,6659.9340175,6482.9878225,6822.443585,339.455762500001,33.422969390975,0.06306965485295
261.5,6690.32164187806,6691.20855,6518.8570525,6851.059585,332.202532499998,33.422969390975,0.06306965485295
262.5,6723.74461126904,6724.026215,6550.8382925,6883.6510475,332.812755,33.422969390975,0.06306965485295
263.5,6757.16758066001,6756.69336,6578.9718475,6926.4201225,347.448275000001,33.422969390975,0.06306965485295
264.5,6785.39283714375,6785.068275,6603.22525125,6961.82934625,358.604095000001,23.0275435765,0.0949222019113922
